code,name,name_tv,gender,function,country_code,disciplines,events,birth_date
1537144,VEGA Jerome,Jerome VEGA,Male,Athlete,PUR,['Athletics'],"[""Men's Hammer Throw""]",1995-04-07
1537145,OWENS-DELERME Ayden,Ayden OWENS-DELERME,Male,Athlete,PUR,['Athletics'],"[""Men's Decathlon""]",2000-05-28
1537149,de ORBETA Rachelle,Rachelle de ORBETA,Female,Athlete,PUR,['Athletics'],"[""Women's 20km Race Walk""]",2000-03-27
1537150,SCOTT Gabby,Gabby SCOTT,Female,Athlete,PUR,['Athletics'],"[""Women's 400m""]",1997-01-13
1537163,D'AMOUR Nicholas,Nicholas D'AMOUR,Male,Athlete,ISV,['Archery'],"[""Men's Individual""]",2001-09-04
1537168,CASTRO RIVERA Luis,Luis CASTRO RIVERA,Male,Athlete,PUR,['Athletics'],"[""Men's High Jump""]",1991-01-29
1537180,CEBALLOS Macarena,Macarena CEBALLOS,Female,Athlete,ARG,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",1995-01-12
1537183,CAMACHO-QUINN Jasmine,Jasmine CAMACHO-QUINN,Female,Athlete,PUR,['Athletics'],"[""Women's 100m Hurdles""]",1996-08-21
1537185,CHEVRIER Luc,Luc CHEVRIER,Male,Athlete,LCA,['Sailing'],"[""Men's Dinghy""]",1999-06-30
1537187,FERNANDEZ GAMBOA Pedro Luis,Pedro Luis FERNANDEZ GAMBOA,Male,Athlete,PUR,['Sailing'],"[""Men's Dinghy""]",1997-06-12
1537188,RIVERA Sebastian C,Sebastian C RIVERA,Male,Athlete,PUR,['Wrestling'],"[""Men's Freestyle 65kg""]",1998-08-27
1537189,LOZADA MOTTA Ashleyann,Ashleyann LOZADA MOTTA,Female,Athlete,PUR,['Boxing'],"[""Women's 57kg""]",1991-07-19
1537191,PULIDO ORTIZ Celia,Celia PULIDO ORTIZ,Female,Athlete,MEX,['Swimming'],"[""Women's 100m Backstroke""]",2003-01-01
1537203,HYDE Jaheel,Jaheel HYDE,Male,Athlete,JAM,['Athletics'],"[""Men's 400m Hurdles""]",1997-02-02
1537204,IGA Jorge,Jorge IGA,Male,Athlete,MEX,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",1997-01-12
1537209,HEIN Agostina,Agostina HEIN,Female,Athlete,ARG,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 800m Freestyle""]",2008-04-24
1537256,SASSER Mathlynn,Mathlynn SASSER,Female,Athlete,MHL,['Weightlifting'],"[""Women's 59kg""]",1996-12-25
1537272,HEPLER Kayla,Kayla HEPLER,Female,Athlete,MHL,['Swimming'],"[""Women's 50m Freestyle""]",2002-03-22
1537273,KINONO Philli,Phillip KINONO,Male,Athlete,MHL,['Swimming'],"[""Men's 50m Freestyle""]",1997-12-10
1537276,GARRIDO Luis Ramon,Luis Ramon GARRIDO,Male,Athlete,MEX,['Badminton'],"[""Men's Singles""]",1996-05-10
1537286,MARTINEZ Paulina,Paulina MARTINEZ,Female,Athlete,MEX,['Judo'],['Women -52 kg'],1999-04-10
1537287,AWITI ALCARAZ Prisca,Prisca AWITI ALCARAZ,Female,Athlete,MEX,['Judo'],['Women -63 kg'],1996-02-20
1537312,REZAEI Mohammad Nabi,Mohammad Nabi REZAEI,Male,Athlete,IRI,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",1999-04-10
1537323,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,Athlete,IRQ,['Football'],['Men'],2001-05-25
1537325,ALFRED Julien,Julien ALFRED,Female,Athlete,LCA,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",2001-06-10
1537331,JOSEPH Michael,Michael JOSEPH,Male,Athlete,LCA,['Athletics'],"[""Men's 400m""]",2002-11-01
1537336,YOUSSEF AMYN,YOUSSEF AMYN,Male,Athlete,IRQ,['Football'],['Men'],2003-08-21
1537345,TSEGAY Gudaf,Gudaf TSEGAY,Female,Athlete,ETH,['Athletics'],"[""Women's 10,000m"", ""Women's 1500m"", ""Women's 5000m""]",1997-01-23
1537349,ALSADEQ Julyana,Julyana ALSADEQ,Female,Athlete,JOR,['Taekwondo'],['Women -67kg'],1994-12-09
1537368,TESFAY Fotyen,Fotyen TESFAY,Female,Athlete,ETH,['Athletics'],"[""Women's 10,000m""]",1998-02-17
1537375,MOJALLALTOPRAGHGHALE Fatemeh,Fatemeh MOJALLALTOPRAGHGHALE,Female,Athlete,IRI,['Rowing'],"[""Women's Single Sculls""]",2002-07-27
1537376,ELSHARABATY Saleh,Saleh ELSHARABATY,Male,Athlete,JOR,['Taekwondo'],['Men -80kg'],1998-09-12
1537377,AL KHATRI Said,Said AL KHATRI,Male,Athlete,OMA,['Shooting'],['Trap Men'],1985-07-11
1537394,AL ADAWI Issa Samir Hamed,Issa Samir Hamed AL ADAWI,Male,Athlete,OMA,['Swimming'],"[""Men's 100m Freestyle""]",1999-03-20
1537401,KAREEM Zaid,Zaid KAREEM,Male,Athlete,JOR,['Taekwondo'],['Men -68kg'],2001-06-19
1537402,SARAVANAN Vishnu,Vishnu SARAVANAN,Male,Athlete,IND,['Sailing'],"[""Men's Dinghy""]",1999-02-24
1537405,KUMANAN Nethra,Nethra KUMANAN,Female,Athlete,IND,['Sailing'],"[""Women's Dinghy""]",1997-08-21
1537465,SARAVIA Ulises,Ulises SARAVIA,Male,Athlete,ARG,['Swimming'],"[""Men's 100m Backstroke""]",2005-10-27
1537510,BORELLI Florencia,Florencia BORELLI,Female,Athlete,ARG,['Athletics'],"[""Women's Marathon""]",1992-10-30
1537518,CASETTA Belen,Belen CASETTA,Female,Athlete,ARG,['Athletics'],"[""Women's 3000m Steeplechase""]",1994-09-26
1537531,GOMEZ Joaquin,Joaquin GOMEZ,Male,Athlete,ARG,['Athletics'],"[""Men's Hammer Throw""]",1996-10-14
1537538,LARREGINA Elian,Elian LARREGINA,Male,Athlete,ARG,['Athletics'],"[""Men's 400m""]",2000-02-20
1537547,SASIA Nazareno,Nazareno SASIA,Male,Athlete,ARG,['Athletics'],"[""Men's Shot Put""]",2001-01-05
1537549,GADAYI Edwin Kwabla,Edwin Kwabla GADAYI,Male,Alternate Athlete,GHA,['Athletics'],"[""Men's 4 x 100m Relay""]",2001-02-14
1537579,ODLUM-SMITH Jayhan Jamaud,Jayhan Jamaud ODLUM-SMITH,Male,Athlete,LCA,['Swimming'],"[""Men's 100m Freestyle""]",2002-01-11
1537661,ABUZRIBA Ahmed,Ahmed ABUZRIBA,Male,Athlete,LBA,['Weightlifting'],"[""Men's 102kg""]",2000-04-16
1537667,BUKRAH Mohamed,Mohamed BUKRAH,Male,Athlete,LBA,['Rowing'],"[""Men's Single Sculls""]",2003-07-06
1537686,BOUDINA Sid Ali,Sid Ali BOUDINA,Male,Athlete,ALG,['Rowing'],"[""Men's Single Sculls""]",1990-05-07
1537927,GIL Federico,Federico GIL,Male,Athlete,ARG,['Shooting'],['Skeet Men'],1988-04-29
1537929,GUTIERREZ Marcelo Julian,Marcelo Julian GUTIERREZ,Male,Athlete,ARG,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",2000-08-31
1537932,RUSSO Fernanda,Fernanda RUSSO,Female,Athlete,ARG,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",1999-10-02
1538007,CROOKS Jordan,Jordan CROOKS,Male,Athlete,CAY,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",2002-05-02
1538028,BOSCO Eugenia,Eugenia BOSCO,Female,Athlete,ARG,['Sailing'],['Mixed Multihull'],1997-06-12
1538040,FERRETTI Chiara,Chiara FERRETTI,Female,Athlete,ARG,['Sailing'],"[""Women's Windsurfing""]",2007-03-16
1538041,MAJDALANI Mateo,Mateo MAJDALANI,Male,Athlete,ARG,['Sailing'],['Mixed Multihull'],1994-07-15
1538044,CRUZ SAUBIDET BIRKNER Francisco,Francisco CRUZ SAUBIDET BIRKNER,Male,Athlete,ARG,['Sailing'],"[""Men's Windsurfing""]",1998-10-05
1538048,TURIENZO Maria Catalina,Maria Catalina TURIENZO,Female,Athlete,ARG,['Sailing'],"[""Women's Kite""]",2006-05-29
1538059,EDGHILL Chelsea,Chelsea EDGHILL,Female,Athlete,GUY,['Table Tennis'],"[""Women's Singles""]",1997-07-06
1538078,TONDAIMAN Prithviraj,Prithviraj TONDAIMAN,Male,Athlete,IND,['Shooting'],['Trap Men'],1987-06-06
1538084,KUSALE Swapnil,Swapnil KUSALE,Male,Athlete,IND,['Shooting'],['50m Rifle 3 Positions Men'],1995-08-06
1538096,BATRA Manika,Manika BATRA,Female,Athlete,IND,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",1995-06-15
1538104,THAKKAR Manav Vikash,Manav Vikash THAKKAR,Male,Athlete,IND,['Table Tennis'],"[""Men's Team""]",2000-04-14
1538124,ZMUSHKA Alina,Alina ZMUSHKA,Female,Athlete,AIN,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",1997-01-05
1538136,AKULA Sreeja,Sreeja AKULA,Female,Athlete,IND,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",1998-07-31
1538146,CHAUHAN Maheshwari,Maheshwari CHAUHAN,Female,Athlete,IND,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",1996-07-04
1538150,SHYMANOVICH Ilya,Ilya SHYMANOVICH,Male,Athlete,AIN,['Swimming'],"[""Men's 100m Breaststroke""]",1994-08-02
1538151,ACHANTA Sharath Kamal,Sharath Kamal ACHANTA,Male,Athlete,IND,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",1982-07-12
1538153,SHKURDAI Anastasiya,Anastasiya SHKURDAI,Female,Athlete,AIN,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 200m Backstroke""]",2003-01-03
1538154,MOUDGIL Anjum,Anjum MOUDGIL,Female,Athlete,IND,['Shooting'],['50m Rifle 3 Positions Women'],1994-01-05
1538157,SINGH Shreyasi,Shreyasi SINGH,Female,Athlete,IND,['Shooting'],['Trap Women'],1991-08-29
1538159,BHAKER Manu,Manu BHAKER,Female,Athlete,IND,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",2002-02-18
1538160,ZALATY Yauheni,Yauheni ZALATY,Male,Athlete,AIN,['Rowing'],"[""Men's Single Sculls""]",1999-09-09
1538161,VALARIVAN Elavenil,Elavenil VALARIVAN,Female,Athlete,IND,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",1999-08-02
1538190,DESAI Harmeet,Harmeet DESAI,Male,Athlete,IND,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",1993-07-19
1538193,KAMATH Archana Girish,Archana Girish KAMATH,Female,Athlete,IND,['Table Tennis'],"[""Women's Team""]",2000-06-17
1538234,GREENE Kennice Aphenie,Kennice Aphenie GREENE,Female,Athlete,VIN,['Swimming'],"[""Women's 50m Freestyle""]",2007-07-06
1538243,JOACHIM Alex,Alex JOACHIM,Male,Athlete,VIN,['Swimming'],"[""Men's 50m Freestyle""]",2003-04-14
1538244,ALBERTARRIO Agustina,Agustina ALBERTARRIO,Female,Athlete,ARG,['Hockey'],['Women'],1993-01-01
1538253,ALONSO Agostina,Agostina ALONSO,Female,Athlete,ARG,['Hockey'],['Women'],1995-10-01
1538260,CAMPOY Maria,Maria CAMPOY,Female,Athlete,ARG,['Hockey'],['Women'],1990-10-06
1538261,CAIRO Sofia,Sofia CAIRO,Female,Athlete,ARG,['Hockey'],['Women'],2002-10-08
1538262,CASAS Lara,Lara CASAS,Female,Athlete,ARG,['Hockey'],['Women'],2004-06-22
1538263,CASTELLARO MORELLO Juana,Juana CASTELLARO MORELLO,Female,Athlete,ARG,['Hockey'],['Women'],2005-03-29
1538266,COSENTINO Cristina,Cristina COSENTINO,Female,Athlete,ARG,['Hockey'],['Women'],1997-12-22
1538274,GORZELANY Agustina,Agustina GORZELANY,Female,Athlete,ARG,['Hockey'],['Women'],1996-03-11
1538276,GRANATTO Maria,Maria GRANATTO,Female,Athlete,ARG,['Hockey'],['Women'],1995-04-21
1538277,JANKUNAS Julieta,Julieta JANKUNAS,Female,Athlete,ARG,['Hockey'],['Women'],1999-01-20
1538294,RAPOSO RUIZ de los LLANOS Valentina,Valentina RAPOSO RUIZ de los LLANOS,Female,Athlete,ARG,['Hockey'],['Women'],2003-01-28
1538295,SANCHEZ MOCCIA Rocio,Rocio SANCHEZ MOCCIA,Female,Athlete,ARG,['Hockey'],['Women'],1988-08-02
1538299,SAUZE VALDEZ Victoria,Victoria SAUZE VALDEZ,Female,Athlete,ARG,['Hockey'],['Women'],1991-07-21
1538304,TOCCALINO Sofia,Sofia TOCCALINO,Female,Athlete,ARG,['Hockey'],['Women'],1997-03-20
1538305,TRINCHINETTI Eugenia,Eugenia TRINCHINETTI,Female,Athlete,ARG,['Hockey'],['Women'],1997-07-17
1538363,BUGALLO Agustin,Agustin BUGALLO,Male,Athlete,ARG,['Hockey'],['Men'],1995-04-23
1538365,CAPURRO ZUBELDIA Bautista,Bautista CAPURRO ZUBELDIA,Male,Athlete,ARG,['Hockey'],['Men'],2003-10-22
1538366,CASELLA SCHUTH Maico,Maico CASELLA SCHUTH,Male,Athlete,ARG,['Hockey'],['Men'],1997-06-05
1538367,CATAN Juan,Juan CATAN,Male,Athlete,ARG,['Hockey'],['Men'],1995-10-05
1538370,DOMENE Tomas,Tomas DOMENE,Male,Athlete,ARG,['Hockey'],['Men'],1997-09-04
1538372,HABIF Thomas,Thomas HABIF,Male,Athlete,ARG,['Hockey'],['Men'],1996-05-27
1538375,KEENAN Nicolas,Nicolas KEENAN,Male,Athlete,ARG,['Hockey'],['Men'],1997-05-06
1538378,MARCUCCI Tadeo,Tadeo MARCUCCI,Male,Athlete,ARG,['Hockey'],['Men'],2001-05-03
1538379,MARTINEZ Lucas,Lucas MARTINEZ,Male,Athlete,ARG,['Hockey'],['Men'],1993-11-17
1538380,MARTINS Tobias,Tobias MARTINS,Male,Athlete,ARG,['Hockey'],['Men'],1998-07-14
1538386,JAVER Mahsa,Mahsa JAVER,Female,Athlete,IRI,['Rowing'],"[""Lightweight Women's Double Sculls""]",1994-05-12
1538396,NOROUZI TAZEH KAND Zeinab,Zeinab NOROUZI TAZEH KAND,Female,Athlete,IRI,['Rowing'],"[""Lightweight Women's Double Sculls""]",2000-01-01
1538415,BEYRANVAND Mohammad,Mohammad BEYRANVAND,Male,Athlete,IRI,['Shooting'],['Trap Men'],2008-08-25
1538421,ROSTAMIYAN Haniyeh,Haniyeh ROSTAMIYAN,Female,Athlete,IRI,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",1998-09-11
1538436,AMINI POZVEH Fatemeh,Fatemeh AMINI POZVEH,Female,Athlete,IRI,['Shooting'],['10m Air Rifle Women'],2000-10-05
1538442,CHEHEL AMIRANI Shermineh,Shermineh CHEHEL AMIRANI,Female,Athlete,IRI,['Shooting'],['10m Air Rifle Women'],1999-06-20
1538449,AMAISTROAIE Madalina,Madalina AMAISTROAIE,Female,Athlete,ROU,['Archery'],"[""Women's Individual""]",2002-12-09
1538482,BOUZIDI Carole Diana,Carole Diana BOUZIDI,Female,Athlete,ALG,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",1985-06-25
1538488,GERBEKOV Askerbii,Askerbii GERBEKOV,Male,Athlete,BRN,['Judo'],['Men -81 kg'],1996-06-01
1538504,CISSE Arthur,Arthur CISSE,Male,Athlete,CIV,['Athletics'],"[""Men's 100m""]",1996-12-29
1538505,KONE Maboundou,Maboundou KONE,Female,Athlete,CIV,['Athletics'],"[""Women's 100m"", ""Women's 200m"", ""Women's 4 x 100m Relay""]",1997-05-16
1538622,NURMATOV Shakhzod,Shakhzod NURMATOV,Male,Athlete,UZB,['Rowing'],"[""Lightweight Men's Double Sculls""]",1999-04-07
1538627,PRAKATEN Anna,Anna PRAKATEN,Female,Athlete,UZB,['Rowing'],"[""Women's Single Sculls""]",1992-09-06
1538632,SAFAROLIYEV Sobirjon,Sobirjon SAFAROLIYEV,Male,Athlete,UZB,['Rowing'],"[""Lightweight Men's Double Sculls""]",2002-05-02
1538648,OLFATI Mahdi,Mahdi OLFATI,Male,Athlete,IRI,['Artistic Gymnastics'],"['Men', ""Men's Vault""]",2001-03-06
1538662,CHEN Jiexian Stephenie,Jiexian Stephenie CHEN,Female,Athlete,SGP,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",1991-12-25
1538729,MAZZILLI Agustin,Agustin MAZZILLI,Male,Athlete,ARG,['Hockey'],['Men'],1989-06-20
1538734,MONJA Federico,Federico MONJA,Male,Athlete,ARG,['Hockey'],['Men'],1993-09-12
1538737,REY Matias,Matias REY,Male,Athlete,ARG,['Hockey'],['Men'],1984-12-01
1538740,SANTIAGO Tomas,Tomas SANTIAGO,Male,Athlete,ARG,['Hockey'],['Men'],1992-06-15
1538741,TARAZONA Santiago,Santiago TARAZONA,Male,Athlete,ARG,['Hockey'],['Men'],1996-05-31
1538742,TOSCANI Lucas,Lucas TOSCANI,Male,Athlete,ARG,['Hockey'],['Men'],1999-09-22
1538800,VERNICE Agustin,Agustin VERNICE,Male,Athlete,ARG,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",1995-07-03
1538830,BROWN Janeek,Janeek BROWN,Female,Athlete,JAM,['Athletics'],"[""Women's 100m Hurdles""]",1998-05-14
1538875,MOLINA Gonzalo Nahuel,Gonzalo Nahuel MOLINA,Male,Athlete,ARG,['Cycling BMX Racing'],['Men'],1995-05-05
1538878,VILLEGAS Federico Emiliano,Federico Emiliano VILLEGAS,Male,Alternate Athlete,ARG,['Cycling BMX Racing'],['Men'],1994-07-13
1538893,CAMERON Lloydricia,Lloydricia CAMERON,Female,Athlete,JAM,['Athletics'],"[""Women's Shot Put""]",1996-04-08
1538903,PERINCHIEF Jah-Nhai,Jah-Nhai PERINCHIEF,Male,Athlete,BER,['Athletics'],"[""Men's Triple Jump""]",1997-12-13
1538904,CLAYTON Rushell,Rushell CLAYTON,Female,Athlete,JAM,['Athletics'],"[""Women's 400m Hurdles""]",1992-10-18
1538910,DUFFY Flora,Flora DUFFY,Female,Athlete,BER,['Triathlon'],"[""Women's Individual""]",1987-09-30
1538934,FIRFIRICA Alin Alexandru,Alin Alexandru FIRFIRICA,Male,Athlete,ROU,['Athletics'],"[""Men's Discus Throw""]",1995-11-03
1538935,GHELBER Bianca Florentina,Bianca Florentina GHELBER,Female,Athlete,ROU,['Athletics'],"[""Women's Hammer Throw""]",1990-06-01
1538937,ION Diana Ana Maria,Diana Ana Maria ION,Female,Athlete,ROU,['Athletics'],"[""Women's Triple Jump""]",2000-11-27
1538939,MELLY Joan Chelimo,Joan Chelimo MELLY,Female,Athlete,ROU,['Athletics'],"[""Women's Marathon""]",1990-11-10
1538999,MERINGOR Delvine Relin,Delvine Relin MERINGOR,Female,Athlete,ROU,['Athletics'],"[""Women's Marathon""]",1992-08-01
1539000,MIKLOS Andrea,Andrea MIKLOS,Female,Athlete,ROU,['Athletics'],"[""Women's 400m""]",1999-04-17
1539008,NOVAC Alexandru Mihaita,Alexandru Mihaita NOVAC,Male,Athlete,ROU,['Athletics'],"[""Men's Javelin Throw""]",1997-03-24
1539114,PRANNOY H. S,H. S. PRANNOY,Male,Athlete,IND,['Badminton'],"[""Men's Singles""]",1992-07-17
1539123,RANKIREDDY Satwiksairaj,Satwiksairaj RANKIREDDY,Male,Athlete,IND,['Badminton'],"[""Men's Doubles""]",2000-08-13
1539125,SHETTY Chirag,Chirag SHETTY,Male,Athlete,IND,['Badminton'],"[""Men's Doubles""]",1997-07-04
1539131,BERTEMES Bob,Bob BERTEMES,Male,Athlete,LUX,['Athletics'],"[""Men's Shot Put""]",1993-05-24
1539157,PUSARLA V. Sindhu,V. Sindhu PUSARLA,Female,Athlete,IND,['Badminton'],"[""Women's Singles""]",1995-07-05
1539180,AGARWALLA Anush,Anush AGARWALLA,Male,Athlete,IND,['Equestrian'],['Dressage Individual'],1999-11-23
1539183,CRASTO Tanisha,Tanisha CRASTO,Female,Athlete,IND,['Badminton'],"[""Women's Doubles""]",2003-05-05
1539188,PONNAPPA Ashwini,Ashwini PONNAPPA,Female,Athlete,IND,['Badminton'],"[""Women's Doubles""]",1989-09-18
1539303,ROTARU-KOTTMANN Alina,Alina ROTARU-KOTTMANN,Female,Athlete,ROU,['Athletics'],"[""Women's Long Jump""]",1993-06-05
1539314,RUTTO Stella,Stella RUTTO,Female,Athlete,ROU,['Athletics'],"[""Women's 3000m Steeplechase""]",1996-12-16
1539328,STANCIU Daniela,Daniela STANCIU,Female,Athlete,ROU,['Athletics'],"[""Women's High Jump""]",1987-10-15
1539340,TALOS Elena Andreea,Elena Andreea TALOS,Female,Athlete,ROU,['Athletics'],"[""Women's Triple Jump""]",1995-02-24
1539342,TOADER Andrei Rares,Andrei Rares TOADER,Male,Athlete,ROU,['Athletics'],"[""Men's Shot Put""]",1997-05-26
1539412,GOMES Filipe,Filipe GOMES,Male,Athlete,MAW,['Swimming'],"[""Men's 50m Freestyle""]",1997-04-07
1539497,OCAMPO Daiana,Daiana OCAMPO,Female,Athlete,ARG,['Athletics'],"[""Women's Marathon""]",1991-02-16
1539505,ARCHIBALD Emanuel,Emanuel ARCHIBALD,Male,Athlete,GUY,['Athletics'],"[""Men's 100m""]",1994-09-09
1539510,ABRAMS Aliyah,Aliyah ABRAMS,Female,Athlete,GUY,['Athletics'],"[""Women's 400m""]",1997-04-03
1539530,NOEL Raekwon Jibril,Raekwon Jibril NOEL,Male,Athlete,GUY,['Swimming'],"[""Men's 400m Freestyle""]",2005-12-21
1539532,PERSAUD Aleka Kylela,Aleka Kylela PERSAUD,Female,Athlete,GUY,['Swimming'],"[""Women's 100m Freestyle""]",2006-02-24
1539540,ALLERS-LIBURD Zahria,Zahria ALLERS-LIBURD,Female,Athlete,SKN,['Athletics'],"[""Women's 100m""]",2002-03-06
1539547,TRAORE Cheickna,Cheickna TRAORE,Male,Athlete,CIV,['Athletics'],"[""Men's 200m""]",2000-10-21
1539548,TIE Whitney,Whitney TIE,Female,Athlete,CIV,['Athletics'],"[""Women's 4 x 100m Relay""]",1999-04-07
1539607,SIDHU Vijayveer,Vijayveer SIDHU,Male,Athlete,IND,['Shooting'],['25m Rapid Fire Pistol Men'],2002-06-21
1539611,TOMAR Aishwary Pratap Singh,Aishwary Pratap Singh TOMAR,Male,Athlete,IND,['Shooting'],['50m Rifle 3 Positions Men'],2001-02-03
1539615,NARUKA Anant Jeet Singh,Anant Jeet Singh NARUKA,Male,Athlete,IND,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",1998-07-01
1539628,ANISH Anish,Anish ANISH,Male,Athlete,IND,['Shooting'],['25m Rapid Fire Pistol Men'],2002-09-26
1539636,BABUTA Arjun,Arjun BABUTA,Male,Athlete,IND,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",1999-01-24
1539643,CHEEMA Arjun Singh,Arjun Singh CHEEMA,Male,Athlete,IND,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",2001-06-13
1539683,BOUSHITA Abderrahmane,Abderrahmane BOUSHITA,Male,Athlete,MAR,['Judo'],['Men -66 kg'],1997-09-05
1539720,SINGH Sandee,Sandeep SINGH,Male,Athlete,IND,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",1996-01-20
1539747,SAMRA Sift Kaur,Sift Kaur SAMRA,Female,Athlete,IND,['Shooting'],['50m Rifle 3 Positions Women'],2001-09-09
1539752,SINGH Esha,Esha SINGH,Female,Athlete,IND,['Shooting'],['25m Pistol Women'],2005-01-01
1539754,RAMITA Ramita,Ramita RAMITA,Female,Athlete,IND,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",2004-01-16
1539757,KUMARI Rajeshwari,Rajeshwari KUMARI,Female,Athlete,IND,['Shooting'],['Trap Women'],1991-12-10
1539767,SANGWAN Rhythm,Rhythm SANGWAN,Female,Athlete,IND,['Shooting'],"['10m Air Pistol Women', '10m Air Pistol Mixed Team']",2003-11-29
1539849,SEN Lakshya,Lakshya SEN,Male,Athlete,IND,['Badminton'],"[""Men's Singles""]",2001-08-16
1539886,di TELLA Pascual Maria,Pascual Maria di TELLA,Male,Athlete,ARG,['Fencing'],"[""Men's Sabre Individual""]",1995-09-16
1539948,DARRAGH Rachael,Rachael DARRAGH,Female,Athlete,IRL,['Badminton'],"[""Women's Singles""]",1997-09-24
1539950,McNULTY Harry,Harry McNULTY,Male,Athlete,IRL,['Rugby Sevens'],['Men'],1993-03-05
1539951,MOLLEN Bryan,Bryan MOLLEN,Male,Athlete,IRL,['Rugby Sevens'],['Men'],1995-09-25
1539952,KENNEDY Terry,Terry KENNEDY,Male,Athlete,IRL,['Rugby Sevens'],['Men'],1996-07-04
1539954,WALSH Grainne,Grainne WALSH,Female,Athlete,IRL,['Boxing'],"[""Women's 66kg""]",1995-10-13
1539959,PASSMORE Jake,Jake PASSMORE,Male,Athlete,IRL,['Diving'],"[""Men's 3m Springboard""]",2005-06-12
1539961,HEALY Sarah,Sarah HEALY,Female,Athlete,IRL,['Athletics'],"[""Women's 1500m""]",2001-02-13
1539962,McCANN Luke,Luke McCANN,Male,Athlete,IRL,['Athletics'],"[""Men's 1500m""]",1998-03-12
1539963,McCORMACK Fionnuala,Fionnuala McCORMACK,Female,Athlete,IRL,['Athletics'],"[""Women's Marathon""]",1984-09-24
1539966,CATTERSON Victoria,Victoria CATTERSON,Female,Athlete,IRL,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",2001-03-25
1539968,FERGUSON Conor,Conor FERGUSON,Male,Athlete,IRL,['Swimming'],"[""Men's 4 x 100m Medley Relay"", 'Relay Only Athlete']",1999-10-11
1539969,WIFFEN Daniel,Daniel WIFFEN,Male,Athlete,IRL,"['Marathon Swimming', 'Swimming']","[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",2001-07-14
1539971,ARMITAGE Megan,Megan ARMITAGE,Female,Athlete,IRL,['Cycling Road'],"[""Women's Road Race""]",1996-08-12
1539974,GILLESPIE Lara,Lara GILLESPIE,Female,Athlete,IRL,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",2001-04-21
1539976,MURPHY Kelly,Kelly MURPHY,Female,Athlete,IRL,['Cycling Track'],"[""Women's Team Pursuit""]",1989-11-03
1539977,GRIFFIN Mia,Mia GRIFFIN,Female,Athlete,IRL,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",1998-12-30
1539978,CREIGHTON Erin,Erin CREIGHTON,Female,Alternate Athlete,IRL,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",2004-03-06
1539982,SHARPE Alice,Alice SHARPE,Female,Athlete,IRL,['Cycling Track'],"[""Women's Madison"", ""Women's Team Pursuit""]",1994-05-03
1539983,HEALY Ben,Ben HEALY,Male,Athlete,IRL,['Cycling Road'],"[""Men's Road Race""]",2000-09-11
1539985,MAGUIRE Leona,Leona MAGUIRE,Female,Athlete,IRL,['Golf'],"[""Women's Individual Stroke Play""]",1994-11-30
1539986,Mc CLENAGHAN Rhys,Rhys MC CLENAGHAN,Male,Athlete,IRL,['Artistic Gymnastics'],"['Men', ""Men's Pommel Horse""]",1999-07-21
1539990,MURTAGH Fiona,Fiona MURTAGH,Female,Athlete,IRL,['Rowing'],"[""Women's Pair""]",1995-07-11
1539991,MAGNER Imogen,Imogen MAGNER,Female,Athlete,IRL,['Rowing'],"[""Women's Four""]",1998-07-08
